"업무","공고번호-차수","분류","공고명","공고기관","수요기관","계약방법","입력일시(입력마감일시)"
"용역","20200711769-00","긴급","2020 에듀테크 코리아 페어 행사 대행 용역","사단법인 한국교육정보진흥협회","사단법인 한국교육정보진흥협회","제한(총액)협상에의한계약","2020/07/10 22:35(2020/07/21 10:00)"
"용역","20200711889-00","일반","환경산업연구단지 파일럿실험동 악취방지시설 실시설계","한국환경산업기술원","한국환경산업기술원","제한경쟁","2020/07/10 21:50(2020/07/20 10:00)"
"용역","20200710899-00","긴급","천연동 골목길 재생 환경개선 공사 건설폐기물 처리용역","서울특별시 서대문구","서울특별시 서대문구","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 20:28(2020/07/16 10:00)"
"용역","20200711834-00","긴급","2020 국립아시아문화전당 아카이브시스템 고도화 사업","아시아문화원","아시아문화원","제한(총액)협상에의한계약","2020/07/10 20:00(2020/07/23 10:00)"
"용역","20200711870-00","일반","2020년 전라북도 사회조사 결과 분석 용역","전라북도","전라북도","제한(총액)협상에의한계약","2020/07/10 19:57(2020/07/21 18:00)"
"용역","20200711869-00","긴급","Citizen Data Scientist(CDS) 빅데이터 교육","조선대학교","조선대학교","일반(총액)협상에의한계약","2020/07/10 19:51(-)"
"용역","20200707572-03","변경","60세 도래자 치매예방서비스 요구도 조사","서초구치매안심센터","서초구치매안심센터","일반(총액)협상에의한계약","2020/07/10 19:27(-)"
"용역","20200711831-01","변경","2020년 정책숲가꾸기사업 실시설계용역","산림조합중앙회 용인시산림조합","산림조합중앙회 용인시산림조합","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 19:06(2020/07/16 10:00)"
"용역","20200711849-00","일반","2020년 미세먼지저감 공익숲가꾸기사업 실시설계용역","산림조합중앙회 용인시산림조합","산림조합중앙회 용인시산림조합","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 19:00(2020/07/16 10:00)"
"용역","20200711846-00","긴급","국도45호선 충무교 개축공사 소규모 환경영향평가용역","국토교통부 대전지방국토관리청 예산국토관리사무소 운영지원과","국토교통부 대전지방국토관리청 예산국토관리사무소 운영지원과","제한경쟁","2020/07/10 18:57(2020/07/16 12:00)"
"용역","20200711803-00","일반","사기막골천 소하천 정비공사 페기물처리용역","경기도 과천시","경기도 과천시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 18:48(2020/07/16 10:00)"
"용역","20200711836-00","일반","광암고가교 등 33개소 하반기 정기안전점검용역","광주광역시 종합건설본부","광주광역시 종합건설본부","제한경쟁","2020/07/10 18:41(2020/07/20 10:00)"
"용역","20200711830-00","일반","창원문성대학교 학사제도 혁신을 위한 통합정보시스템 고도화 사업","창원문성대학교산학협력단","창원문성대학교산학협력단","일반(총액)협상에의한계약","2020/07/10 18:39(2020/08/19 14:00)"
"용역","20200711829-00","일반","송정2교 등 31개소 하반기 정기안전점검용역","광주광역시 종합건설본부","광주광역시 종합건설본부","제한경쟁","2020/07/10 18:35(2020/07/20 10:00)"
"용역","20200711821-00","일반","임동교 등 34개소 하반기 정기안전점검용역","광주광역시 종합건설본부","광주광역시 종합건설본부","제한경쟁","2020/07/10 18:30(2020/07/20 10:00)"
"용역","20200711819-00","일반","한국방송통신대학교 종합상담시스템 유지보수 용역","한국방송통신대학교","한국방송통신대학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 18:29(2020/07/16 10:00)"
"용역","20200635434-01","변경","순천향대학교 2020학년도 K-MOOC 자율참여강좌 개발사업 재공고","순천향대학교","순천향대학교","제한경쟁","2020/07/10 18:29(-)"
"용역","20200711817-00","긴급","국도45호선 충무교 개축공사 설계 경제성 검토(설계VE)용역","국토교통부 대전지방국토관리청 예산국토관리사무소 운영지원과","국토교통부 대전지방국토관리청 예산국토관리사무소 운영지원과","제한경쟁","2020/07/10 18:27(2020/07/16 12:00)"
"용역","20200710976-00","일반","온-나라 정책연구시스템 고도화 사업","조달청","행정안전부","제한(총액)협상에의한계약","2020/07/10 18:25(2020/07/21 10:00)"
"용역","20200711814-00","일반","2020년 미세먼지저감 숲가꾸기 선목사업(광도안정지구)","경상남도 통영시","경상남도 통영시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 18:23(2020/07/16 11:00)"
"용역","20200711802-00","일반","KOLAS 공인시험기관 인정을 위한 기술지원 및 컨설팅","제주대학교 산학협력단","제주대학교 산학협력단","제한(총액)협상에의한계약","2020/07/10 18:23(2020/07/21 10:00)"
"용역","20200711816-00","일반","우산본선교 등 35개소 하반기 정기안전점검용역","광주광역시 종합건설본부","광주광역시 종합건설본부","제한경쟁","2020/07/10 18:23(2020/07/20 10:00)"
"용역","20200711815-00","일반","2020년 건설폐기물 처리용역","서울특별시 상수도사업본부 암사아리수정수센터","서울특별시 상수도사업본부 암사아리수정수센터","수의(총액)소액수의","2020/07/10 18:22(2020/07/16 10:00)"
"용역","20200711806-00","일반","단장11지구 급경사지 붕괴위험지역 정비 생태자연도 등급조정 용역","경상남도 도로관리사업소","경상남도 도로관리사업소","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 18:20(2020/07/16 10:00)"
"용역","20200711807-00","일반","광신대교 등 37개소 하반기 정기안전점검용역","광주광역시 종합건설본부","광주광역시 종합건설본부","제한경쟁","2020/07/10 18:16(2020/07/20 10:00)"
"용역","20200708426-00","일반","2020.미래설계 진로진학 콘서트 운영","재단법인 수원시청소년재단","재단법인 수원시청소년재단","제한(총액)협상에의한계약","2020/07/10 18:16(-)"
"용역","20200708286-00","일반","2020. 꿈틀(꿈을 만드는 틀) 창직교실 용역","재단법인 수원시청소년재단","재단법인 수원시청소년재단","제한(총액)협상에의한계약","2020/07/10 18:15(-)"
"용역","20200711805-00","긴급","국도34호선 인주검문소 고속축중기 위탁관리용역","국토교통부 대전지방국토관리청 예산국토관리사무소 운영지원과","국토교통부 대전지방국토관리청 예산국토관리사무소 운영지원과","제한경쟁","2020/07/10 18:12(2020/07/16 12:00)"
"용역","20200711532-00","일반","스마트콘텐츠 품질검증(QA지원) 및 컨설팅","재단법인 광주정보.문화산업진흥원","재단법인 광주정보.문화산업진흥원","일반(총액)협상에의한계약","2020/07/10 18:09(2020/07/21 10:00)"
"용역","20200711558-00","일반","2020년 현장안전진단팀 위탁교육","조달청 서울지방조달청","경찰청","수의(총액)","2020/07/10 18:05(2020/07/21 14:00)"
"용역","20200711799-00","일반","운암교 등 36개소 하반기 정기안전점검용역","광주광역시 종합건설본부","광주광역시 종합건설본부","제한경쟁","2020/07/10 18:05(2020/07/20 10:00)"
"용역","20200711772-00","긴급","수산 u-it융합모델화사업 - SW개발","김포수산","김포수산","제한(총액)협상에의한계약","2020/07/10 18:04(2020/07/22 14:00)"
"용역","20200709403-00","긴급","금옥여고 지정폐기물 처리용역","서울특별시교육청 서울특별시강서양천교육지원청","서울특별시교육청 서울특별시강서양천교육지원청","수의(총액)소액수의","2020/07/10 18:04(2020/07/15 10:00)"
"용역","20200632072-00","긴급","고용·노동 DW 및 공동이용시스템 구축 사업","조달청","한국고용정보원","일반(총액)협상에의한계약","2020/07/10 18:01(2020/08/11 10:00)"
"용역","20200711793-00","일반","2020 초등 영어 온라인 학습 위탁용역","경상북도교육청 경상북도상주교육지원청","경상북도교육청 경상북도상주교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 17:58(2020/07/17 10:00)"
"용역","20200711790-00","긴급","2020년 갯녹음 예방 바다숲 조성사업","전라남도 완도군","전라남도 완도군","제한경쟁","2020/07/10 17:55(2020/07/15 10:00)"
"용역","20200711766-00","일반","2020 충남 사회적경제 실태분석 및 개선방안 연구","사단법인 충남사회경제연대","사단법인 충남사회경제연대","일반(총액)협상에의한계약","2020/07/10 17:55(-)"
"용역","20200711787-00","일반","배터리 선도도시 포항 국제 컨퍼런스 2020 대행 용역(재공고)","경상북도 포항시","경상북도 포항시","제한(총액)협상에의한계약","2020/07/10 17:54(-)"
"용역","20200711785-00","일반","고척 풋살구장 인조잔디 분리회수 재활용 및 폐기물 처리용역","서울시설공단","서울시설공단","수의(총액)소액수의","2020/07/10 17:52(2020/07/16 12:00)"
"용역","20200711437-00","긴급","도내 해외 입국자 수송(3차) 대행 용역(긴급)","강원도","강원도","제한(총액)","2020/07/10 17:49(2020/07/16 10:00)"
"용역","20200640649-01","취소","고양시 법무행정통합지원시스템 개발 사업","조달청 서울지방조달청","경기도 고양시","제한(총액)협상에의한계약","2020/07/10 17:48(2020/07/24 10:00)"
"용역","20200711607-00","일반","2020년 민간 사막화방지 조림지원","조달청 서울지방조달청","한국임업진흥원","수의(총액)","2020/07/10 17:47(2020/07/14 17:00)"
"용역","20200711775-00","일반","내남교(상) 등 33개소 하반기 정기안전점검용역","광주광역시 종합건설본부","광주광역시 종합건설본부","제한경쟁","2020/07/10 17:46(2020/07/20 10:00)"
"용역","20200703887-00","일반","스마트공장 디지털 라이브러리 구축 용역","조달청","중소기업기술정보진흥원","제한(총액)협상에의한계약","2020/07/10 17:46(2020/08/05 10:00)"
"용역","20200711682-00","긴급","인천소래초 외 1교(장수초) 다목적강당 및 급식소 증축 전기공사 감리용역(긴급) 전자입찰 안내","인천광역시교육청 인천광역시동부교육지원청","인천광역시교육청 인천광역시동부교육지원청","제한경쟁","2020/07/10 17:45(2020/07/16 10:00)"
"용역","20200711745-00","긴급","EMR 인증기준 표준 개발 가이드 마련을 위한 교육프로그램 개발 및 운영 위탁 사업","조달청 서울지방조달청","재단법인한국보건의료정보원","제한(총액)협상에의한계약","2020/07/10 17:45(2020/07/21 10:00)"
"용역","20200711533-00","일반","2020년도 강원도청 공용차량 보험 가입","강원도","강원도","수의(총액)소액수의","2020/07/10 17:45(2020/07/16 10:00)"
"용역","20200711746-00","긴급","제8회 대한민국 국제해양레저위크(KIMA WEEK) 부산, 포항","사단법인 한국해양레저네트워크","사단법인 한국해양레저네트워크","제한(총액)협상에의한계약","2020/07/10 17:39(2020/07/20 17:00)"
"용역","20200711760-00","일반","(가칭)동삭유치원 신축 통신공사 감리용역","경기도교육청 경기도평택교육지원청","경기도교육청 경기도평택교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 17:39(2020/07/15 10:00)"
"용역","20200710393-00","일반","금양중 외 1교(금사초) 화장실개량 및 기타공사 설계용역","부산광역시교육청 부산광역시동래교육지원청","부산광역시교육청 부산광역시동래교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 17:38(2020/07/16 10:00)"
"용역","20200711754-00","일반","빛마루방송지원센터 생활폐기물 위탁 처리","한국방송통신전파진흥원","한국방송통신전파진흥원","제한(총액)","2020/07/10 17:37(2020/07/20 10:00)"
"용역","20200711748-00","일반","문화육교 등 33개소 하반기 정기안전점검용역","광주광역시 종합건설본부","광주광역시 종합건설본부","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 17:35(2020/07/20 10:00)"
"용역","20200711740-00","일반","상수원보호구역 효용성 분석 및 안정적 용수수급 방안 연구용역","강원도 원주시","강원도 원주시 상하수도사업소","수의(총액)소액수의","2020/07/10 17:35(2020/07/16 10:00)"
"용역","20200711744-00","일반","도심빈집정비사업 건설폐기물 처리용역(삼학동,조촌동,수송동","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 17:34(2020/07/15 12:00)"
"용역","20200710994-00","일반","용산형 고령친화도시 조성 연구용역","서울특별시 용산구","서울특별시 용산구","제한(총액)협상에의한계약","2020/07/10 17:31(2020/07/21 17:00)"
"용역","20200711730-00","일반","정밀조사 도면 전산제작 및 보고서 발간","한국광물자원공사","한국광물자원공사","제한(총액)협상에의한계약","2020/07/10 17:27(2020/08/21 14:00)"
"용역","20200711715-00","일반","위성 주파수 국제 등록 기술 용역","한국항공우주연구원","한국항공우주연구원","일반(총액)협상에의한계약","2020/07/10 17:26(2020/07/21 10:00)"
"용역","20200711724-00","긴급","중앙동 주민제안 주거환경 개선공사 폐기물처리 용역","전라북도 군산시","전라북도 군산시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 17:25(2020/07/15 12:00)"
"용역","20200711723-00","일반","2020년 부산광역시 교통조사 분석 용역","부산광역시","부산광역시","제한(총액)협상에의한계약","2020/07/10 17:25(2020/07/31 17:00)"
"용역","20200711693-00","일반","구산 외 2역 승강편의시설 설치부대공사(교통신호기) 설계용역","서울교통공사","서울교통공사","제한경쟁","2020/07/10 17:25(2020/07/20 10:00)"
"용역","20200711725-00","일반","NextPB 시스템 구축","(주)코스콤","(주)코스콤","제한(총액)협상에의한계약","2020/07/10 17:24(2020/07/31 14:00)"
"용역","20200711722-00","일반","-경기도수원월드컵경기장 내 활용가능 공간- 복합개발 구상 및 타당성 조사 용역 재공고","(재)경기도수원월드컵경기장관리재단","(재)경기도수원월드컵경기장관리재단","일반(총액)협상에의한계약","2020/07/10 17:24(-)"
"용역","20200710551-00","긴급","2020년도 선녀바위해변 일원 행락쓰레기 수거 용역","인천광역시 중구","인천광역시 중구","제한(총액)","2020/07/10 17:23(2020/07/16 10:00)"
"용역","20200710795-00","일반","서울지하철 1~8호선 환기구 실태조사 및 세부 개선대책 수립 연구 용역","서울교통공사","서울교통공사","일반(총액)협상에의한계약","2020/07/10 17:23(2020/07/21 10:00)"
"용역","20200704047-00","긴급","통신설비안전관리 시스템 1단계 구축","조달청 대구지방조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/07/10 17:22(2020/08/11 10:00)"
"용역","20200711499-00","일반","2020년 문화다양성 시범조사","조달청 서울지방조달청","문화체육관광부","수의(총액)","2020/07/10 17:22(2020/07/13 17:00)"
"용역","20200711588-00","일반","업무연속성 영향평가 컨설팅","(주)중소기업유통센터","(주)중소기업유통센터","제한(총액)협상에의한계약","2020/07/10 17:22(2020/07/21 16:00)"
"용역","20200711543-00","일반","군포정수장 고도정수처리시설 설치공사 사업장폐기물 처리 용역","경기도 군포시","경기도 군포시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 17:20(2020/07/16 14:00)"
"용역","20200711710-00","일반","데이터 3법 개정에 따른 지방자치단체 데이터 분석 추진체계 개선방안 연구","한국지역정보개발원","한국지역정보개발원","제한(총액)협상에의한계약","2020/07/10 17:19(2020/07/21 15:00)"
"용역","20200711638-00","일반","IoT기반 다중이용시설 실내공기질 상시측정 및 자동관제 용역","경기도 군포시","경기도 군포시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 17:19(2020/07/16 14:00)"
"용역","20200711703-00","일반","6.25전쟁 의료지원국 독일 참전사 발간","국가보훈처","국가보훈처","제한(총액)협상에의한계약","2020/07/10 17:19(2020/07/21 15:00)"
"용역","20200711694-00","일반","강북 어린이전문병원 복합개발 관련 전략환경영향평가 및 재해영향성검토 용역","서울특별시","서울특별시","제한경쟁","2020/07/10 17:17(2020/07/21 12:00)"
"용역","20200711696-00","긴급","국내여행상품 조기예약 할인지원 온라인 플랫폼 개발 및 운영 용역","한국여행업협회","한국여행업협회","일반(총액)협상에의한계약","2020/07/10 17:16(-)"
"용역","20200710128-00","긴급","20년 서울안보대화 특별세미나 행사용역","조달청 서울지방조달청","국방부","제한(총액)협상에의한계약","2020/07/10 17:15(2020/07/23 10:00)"
"용역","20200711067-00","긴급","국가 수문조사망 구축 용역","조달청 서울지방조달청","환경부 한강홍수통제소","수의(총액)","2020/07/10 17:14(2020/07/22 14:00)"
"용역","20200711690-00","일반","군집학습 시뮬레이터 3D 모델링 및 UI 디자인 제작 용역","동국대학교 산학협력단","동국대학교 산학협력단","일반(총액)2단계경쟁","2020/07/10 17:10(-)"
"용역","20200711675-00","긴급","공공처리시설 반입제한 대비 생활폐기물 위탁처리 용역","서울특별시 은평구","서울특별시 은평구","제한(총액)","2020/07/10 17:10(2020/07/16 10:00)"
"용역","20200711688-00","일반","3D기반 Virtual Seoul 플랫폼 고도화 감리용역(재공고)","서울특별시","서울특별시","제한(총액)협상에의한계약","2020/07/10 17:09(2020/07/21 16:00)"
"용역","20200711425-00","일반","수성대학교 전문대학 혁신지원사업 One-Day 취업캠프 위탁운영 업체선정 공고","수성대학교","수성대학교","일반(총액)협상에의한계약","2020/07/10 17:07(-)"
"용역","20200710453-01","취소","국내여행상품 조기예약 할인지원 온라인 플랫폼 개발 및 운영 용역","한국여행업협회","한국여행업협회","제한(총액)협상에의한계약","2020/07/10 17:05(-)"
"용역","20200708272-00","일반","故 김성환 화백 1주기 기념 전시 대행 용역","조달청 서울지방조달청","문화체육관광부 국립중앙도서관","제한(총액)협상에의한계약","2020/07/10 17:05(2020/07/28 10:00)"
"용역","2002575-00","일반","대규모 택지개발사업 철도의 적기설치를 위한 효율적 사업추진 및 운영방안 연구용역","한국토지주택공사","한국토지주택공사","일반경쟁","2020/07/10 17:05(2020/08/20 16:00)"
"용역","20200711680-00","긴급","국내여행 조기예약 할인판매 지원사업 여행상품 접수 및 심사, 평가","한국여행업협회","한국여행업협회","일반(총액)협상에의한계약","2020/07/10 17:03(-)"
"용역","20200710926-00","긴급","기록관리시스템 고도화 위탁감리","조달청 대전지방조달청","한국정보화진흥원","제한(총액)협상에의한계약","2020/07/10 17:02(2020/07/21 10:00)"
"용역","20200711668-00","긴급","양곡고등학교 선명당, 예체능실 내진성능평가용역","경기도교육청 양곡고등학교","경기도교육청 양곡고등학교","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 17:01(2020/07/16 10:00)"
"용역","20200711671-00","일반","여수소방서 화학119구조대 내진성능평가 용역","전라남도","전라남도","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 16:58(2020/07/16 10:00)"
"용역","20200711665-00","일반","수협중앙회 인사·급여 시스템, 수협은행 급여시스템 구축 용역 입찰","수협중앙회","수협중앙회","제한(총액)협상에의한계약","2020/07/10 16:57(-)"
"용역","20200711667-00","일반","대호호 내용적측량 및 타당성분석 용역","한국농어촌공사 충남지역본부 서산.태안지사","한국농어촌공사 충남지역본부 서산.태안지사","일반경쟁","2020/07/10 16:57(2020/07/20 10:00)"
"용역","20200710788-01","취소","국내여행 조기예약 할인판매 지원사업 여행상품 접수 및 심사, 평가","한국여행업협회","한국여행업협회","일반(총액)협상에의한계약","2020/07/10 16:56(-)"
"용역","20200711648-01","취소","여수소방서 화학119구조대 내진성능평가 용역","전라남도","전라남도","수의(단가)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 16:52(2020/07/16 10:00)"
"용역","20200711651-00","일반","현암배수지 신설공사 실시설계용역","충청북도 청주시","충청북도 청주시","제한경쟁","2020/07/10 16:51(2020/07/20 10:00)"
"용역","20200711644-00","일반","삼척교(하행) 정밀안전진단 및 제1종성능평가 용역","강원도 삼척시","강원도 삼척시","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 16:47(2020/07/16 10:00)"
"용역","20200711636-00","일반","2020년 추기 조림사업 실시설계 용역(충주)","충주산림조합","충주산림조합","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 16:47(2020/07/16 10:00)"
"용역","20200707132-02","변경","2020년 경북SW미래채움사업 SW강사 양성 운영 용역","재단법인 포항테크노파크","재단법인 포항테크노파크","제한(총액)협상에의한계약","2020/07/10 16:44(-)"
"용역","20200711468-00","일반","동평중학교 다목적강당 및 급식실 증축공사 건축설계공모","부산광역시교육청 부산광역시남부교육지원청","부산광역시교육청 부산광역시남부교육지원청","수의계약","2020/07/10 16:38(2020/09/15 15:00)"
"용역","20200711624-00","일반","2020년 지역상품 브랜드 디자인 및 마케팅 전략 개발용역(8권역)","재단법인전라남도정보문화산업진흥원","재단법인전라남도정보문화산업진흥원","제한(총액)협상에의한계약","2020/07/10 16:38(2020/07/27 10:00)"
"용역","20200711596-00","일반","정림사지 박물관 제2전시실 및 돔영상관 구축 실시설계용역","충청남도 부여군","충청남도 부여군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 16:36(2020/07/16 10:00)"
"용역","20200711028-00","긴급","방치폐기물 위탁처리 용역(단가계약)","경상남도 양산시","경상남도 양산시","제한(단가)","2020/07/10 16:35(2020/07/20 16:00)"
"용역","20200711618-00","일반","2020 경북 해파랑길 걷기행사 운영 용역","경상북도문화관광공사","경상북도문화관광공사","제한(총액)협상에의한계약","2020/07/10 16:35(-)"
"용역","20200711617-00","일반","2020년 지역상품 브랜드 디자인 및 마케팅 전략 개발용역(4권역)","재단법인전라남도정보문화산업진흥원","재단법인전라남도정보문화산업진흥원","제한(총액)협상에의한계약","2020/07/10 16:34(2020/07/27 10:00)"
"용역","20200711610-00","일반","2020 한국박물관협회 국고지원사업 현장평가 및 결과분석 용역","사단법인 한국박물관협회","사단법인 한국박물관협회","일반(총액)협상에의한계약","2020/07/10 16:31(-)"
"용역","20200711611-00","일반","내가초 내진보강 및 외부환경개선공사 건설폐기물 처리용역 수의계약 견적제출 안내공고","인천광역시교육청 인천광역시강화교육지원청","인천광역시교육청 인천광역시강화교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 16:30(2020/07/16 10:00)"
"용역","20200711608-00","일반","2020년 지역상품 브랜드 디자인 및 마케팅 전략 개발용역(3권역)","재단법인전라남도정보문화산업진흥원","재단법인전라남도정보문화산업진흥원","제한(총액)협상에의한계약","2020/07/10 16:30(2020/07/27 10:00)"
"용역","E012006172-00","일반","정동면 사천시청 사주교차로 도로확포장(총가) 감리","한국전력공사","재무자재부","제한(총액)","2020/07/10 16:28(2020/07/20 10:00)"
"용역","20200711027-00","긴급","양구읍 너분동 맑은물 공급사업 폐기물처리용역(장기계속)","강원도 양구군 상하수도사업소","강원도 양구군 상하수도사업소","제한(총액)","2020/07/10 16:28(2020/07/15 14:00)"
"용역","20200711555-00","일반","웅진백제 보물길 열기 프로젝트 디자인 개발 및 실시설계 용역","충청남도 공주시","충청남도 공주시","일반(총액)협상에의한계약","2020/07/10 16:27(2020/07/20 10:00)"
"용역","20200711599-00","긴급","2020년 하반기 산지구분 FLIS 및 KLIS 일원화 정비용역","강원도 고성군","강원도 고성군","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 16:27(2020/07/16 10:00)"
"용역","20200711581-01","취소","내가초 내진보강 및 외부환경개선공사 건설폐기물 처리용역 수의계약 견적제출 안내공고","인천광역시교육청 인천광역시강화교육지원청","인천광역시교육청 인천광역시강화교육지원청","수의(총액)소액-견적입찰(2인 이상 견적 제출)","2020/07/10 16:26(2020/07/16 10:00)"
"용역","20200711564-01","변경","『이원익 초상(보물1435호) 모사본 제작 용역』제안서 제출안내 공고","경기도 광명시","경기도 광명시","일반(총액)협상에의한계약","2020/07/10 16:17(-)"
"용역","20200711542-00","일반","[제안공모]한국보건산업진흥원 2, 3층 리모델링공사 설계 용역","한국보건산업진흥원","한국보건산업진흥원","수의(총액)","2020/07/10 16:15(-)"
"용역","20200700095-01","취소","2020년 자치분권 교육 운영","대한민국시도지사협의회","대한민국시도지사협의회","제한(총액)협상에의한계약","2020/07/10 16:15(2020/07/14 17:00)"
